X_id,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,ObjectId,geometry
163,4071110,2011,D33,Stabbing,2011-07-01T00:00:00,43,Victoria Village (43),163,"{'type': 'MultiPoint', 'coordinates': [[-79.30434616, 43.72889221]]}"
164,3984179,2011,D43,Stabbing,2011-07-22T00:00:00,139,Scarborough Village (139),164,"{'type': 'MultiPoint', 'coordinates': [[-79.22206817, 43.74248611]]}"
165,3429437,2011,D22,Shooting,2011-07-29T00:00:00,14,Islington-City Centre West (14),165,"{'type': 'MultiPoint', 'coordinates': [[-79.56318823, 43.65265106]]}"
166,3794249,2011,D12,Other,2011-07-29T00:00:00,115,Mount Dennis (115),166,"{'type': 'MultiPoint', 'coordinates': [[-79.49310368, 43.68830601]]}"
167,4119820,2011,D12,Shooting,2011-07-31T00:00:00,115,Mount Dennis (115),167,"{'type': 'MultiPoint', 'coordinates': [[-79.50794345, 43.69120603]]}"
168,3443263,2011,D31,Stabbing,2011-08-10T00:00:00,26,Downsview-Roding-CFB (26),168,"{'type': 'MultiPoint', 'coordinates': [[-79.48366205, 43.72628152]]}"
169,4082526,2011,D31,Shooting,2011-08-20T00:00:00,26,Downsview-Roding-CFB (26),169,"{'type': 'MultiPoint', 'coordinates': [[-79.49420269, 43.74310665]]}"
170,4131492,2011,D32,Shooting,2011-08-23T00:00:00,33,Clanton Park (33),170,"{'type': 'MultiPoint', 'coordinates': [[-79.43640521, 43.7412202]]}"
171,3721549,2011,D11,Shooting,2011-08-27T00:00:00,114,Lambton Baby Point (114),171,"{'type': 'MultiPoint', 'coordinates': [[-79.50146561, 43.66488611]]}"
172,4137445,2011,D43,Other,2011-09-11T00:00:00,137,Woburn (137),172,"{'type': 'MultiPoint', 'coordinates': [[-79.24981216, 43.77252429]]}"
173,3156934,2011,D41,Shooting,2011-09-17T00:00:00,120,Clairlea-Birchmount (120),173,"{'type': 'MultiPoint', 'coordinates': [[-79.26809008, 43.70699821]]}"
174,4136529,2011,D14,Shooting,2011-10-02T00:00:00,81,Trinity-Bellwoods (81),174,"{'type': 'MultiPoint', 'coordinates': [[-79.41589897, 43.64718351]]}"
175,357703,2010,D43,Shooting,2010-03-11T00:00:00,136,West Hill (136),175,"{'type': 'MultiPoint', 'coordinates': [[-79.19943219, 43.76544497]]}"
176,3887747,2011,D54,Shooting,2011-10-09T00:00:00,43,Victoria Village (43),176,"{'type': 'MultiPoint', 'coordinates': [[-79.29924592, 43.71667004]]}"
177,4156058,2011,D54,Shooting,2011-10-14T00:00:00,61,Taylor-Massey (61),177,"{'type': 'MultiPoint', 'coordinates': [[-79.30056835, 43.69437813]]}"
178,3680160,2010,D41,Other,2010-03-13T00:00:00,119,Wexford/Maryvale (119),178,"{'type': 'MultiPoint', 'coordinates': [[-79.31333367, 43.76654434]]}"
179,4244358,2011,D31,Shooting,2011-10-15T00:00:00,24,Black Creek (24),179,"{'type': 'MultiPoint', 'coordinates': [[-79.50983712, 43.76343195]]}"
180,4219112,2011,D22,Shooting,2011-10-21T00:00:00,13,Etobicoke West Mall (13),180,"{'type': 'MultiPoint', 'coordinates': [[-79.57612369, 43.64850208]]}"
181,4188550,2011,D31,Shooting,2011-10-28T00:00:00,26,Downsview-Roding-CFB (26),181,"{'type': 'MultiPoint', 'coordinates': [[-79.50857142, 43.73004373]]}"
182,3657524,2010,D11,Other,2010-04-04T00:00:00,87,High Park-Swansea (87),182,"{'type': 'MultiPoint', 'coordinates': [[-79.45340348, 43.65503076]]}"
183,4187348,2011,D55,Shooting,2011-11-29T00:00:00,70,South Riverdale (70),183,"{'type': 'MultiPoint', 'coordinates': [[-79.32288072, 43.65234707]]}"
184,4253053,2011,D32,Stabbing,2011-12-02T00:00:00,50,Newtonbrook East (50),184,"{'type': 'MultiPoint', 'coordinates': [[-79.40742502, 43.78249887]]}"
185,3034132,2011,D32,Stabbing,2011-12-03T00:00:00,39,Bedford Park-Nortown (39),185,"{'type': 'MultiPoint', 'coordinates': [[-79.42382689, 43.73937509]]}"
186,3733844,2010,D51,Other,2010-04-28T00:00:00,73,Moss Park (73),186,"{'type': 'MultiPoint', 'coordinates': [[-79.36789985, 43.65485425]]}"
187,4266197,2011,D43,Shooting,2011-12-30T00:00:00,137,Woburn (137),187,"{'type': 'MultiPoint', 'coordinates': [[-79.20558788, 43.76404781]]}"
188,4355679,2011,D14,Stabbing,2011-12-31T00:00:00,78,Kensington-Chinatown (78),188,"{'type': 'MultiPoint', 'coordinates': [[-79.39801041, 43.65294362]]}"
189,4191912,2011,D51,Other,2011-12-26T00:00:00,72,Regent Park (72),189,"{'type': 'MultiPoint', 'coordinates': [[-79.35864726, 43.66241529]]}"
190,4136582,2011,D12,Other,2011-12-02T00:00:00,113,Weston (113),190,"{'type': 'MultiPoint', 'coordinates': [[-79.50379913, 43.70287945]]}"
191,39593058,2011,D42,Other,2011-02-19T00:00:00,132,Malvern (132),191,"{'type': 'MultiPoint', 'coordinates': [[-79.23032602, 43.79190747]]}"
192,3427476,2010,D13,Shooting,2010-05-03T00:00:00,107,Oakwood Village (107),192,"{'type': 'MultiPoint', 'coordinates': [[-79.43373787, 43.68490465]]}"
193,3709341,2010,D42,Stabbing,2010-05-10T00:00:00,117,L'Amoreaux (117),193,"{'type': 'MultiPoint', 'coordinates': [[-79.31323145, 43.79664288]]}"
194,3577964,2010,D12,Shooting,2010-05-17T00:00:00,110,Keelesdale-Eglinton West (110),194,"{'type': 'MultiPoint', 'coordinates': [[-79.47036219, 43.69122583]]}"
195,3746928,2010,D12,Other,2010-05-31T00:00:00,30,Brookhaven-Amesbury (30),195,"{'type': 'MultiPoint', 'coordinates': [[-79.50285482, 43.69955476]]}"
196,4194029,2012,D42,Shooting,2012-01-01T00:00:00,120,Clairlea-Birchmount (120),196,"{'type': 'MultiPoint', 'coordinates': [[-79.28272435, 43.72794544]]}"
197,3665859,2012,D14,Stabbing,2012-01-01T00:00:00,82,Niagara (82),197,"{'type': 'MultiPoint', 'coordinates': [[-79.417071, 43.63864906]]}"
198,30000227,2012,D53,Other,2012-01-01T00:00:00,56,Leaside-Bennington (56),198,"{'type': 'MultiPoint', 'coordinates': [[-79.36571783, 43.70614592]]}"
199,4205598,2012,D43,Shooting,2012-01-21T00:00:00,120,Clairlea-Birchmount (120),199,"{'type': 'MultiPoint', 'coordinates': [[-79.27781936, 43.7299613]]}"
200,4042332,2012,D42,Shooting,2012-01-24T00:00:00,132,Malvern (132),200,"{'type': 'MultiPoint', 'coordinates': [[-79.22088214, 43.80557764]]}"
201,4911563,2013,D14,Other,2013-01-19T00:00:00,93,Dovercourt-Wallace Emerson-Junction (93),201,"{'type': 'MultiPoint', 'coordinates': [[-79.42624517, 43.66983944]]}"
202,GO-2016851941,2016,D51,Other,2016-05-18T00:00:00,75,Church-Yonge Corridor (75),202,"{'type': 'MultiPoint', 'coordinates': [[-79.38159831, 43.66737287]]}"
203,4902220,2013,D33,Other,2013-02-02T00:00:00,47,Don Valley Village (47),203,"{'type': 'MultiPoint', 'coordinates': [[-79.35692358, 43.78701499]]}"
204,GO-2016656231,2016,D12,Other,2016-04-17T00:00:00,113,Weston (113),204,"{'type': 'MultiPoint', 'coordinates': [[-79.52936752, 43.70514365]]}"
205,4954079,2013,D31,Shooting,2013-02-11T00:00:00,25,Glenfield-Jane Heights (25),205,"{'type': 'MultiPoint', 'coordinates': [[-79.51665231, 43.75185692]]}"
206,GO-2016965196,2016,D31,Shooting,2016-06-03T00:00:00,22,Humbermede (22),206,"{'type': 'MultiPoint', 'coordinates': [[-79.54029776, 43.7427267]]}"
207,4834800,2013,D14,Shooting,2013-02-10T00:00:00,82,Niagara (82),207,"{'type': 'MultiPoint', 'coordinates': [[-79.42488998, 43.63268619]]}"
208,GO-2016989870,2016,D53,Shooting,2016-06-07T00:00:00,104,Mount Pleasant West (104),208,"{'type': 'MultiPoint', 'coordinates': [[-79.39676102, 43.70456998]]}"
209,4920035,2013,D23,Shooting,2013-02-17T00:00:00,2,Mount Olive-Silverstone-Jamestown (2),209,"{'type': 'MultiPoint', 'coordinates': [[-79.58637766, 43.73250887]]}"
210,GO-20161148938,2016,D14,Shooting,2016-07-01T00:00:00,78,Kensington-Chinatown (78),210,"{'type': 'MultiPoint', 'coordinates': [[-79.40403712, 43.6572083]]}"
211,4896103,2013,D13,Stabbing,2013-03-04T00:00:00,109,Caledonia-Fairbank (109),211,"{'type': 'MultiPoint', 'coordinates': [[-79.4552477, 43.69302722]]}"
212,GO-20161148938,2016,D14,Shooting,2016-07-01T00:00:00,78,Kensington-Chinatown (78),212,"{'type': 'MultiPoint', 'coordinates': [[-79.40403712, 43.6572083]]}"
213,4847120,2013,D23,Other,2013-03-06T00:00:00,4,Rexdale-Kipling (4),213,"{'type': 'MultiPoint', 'coordinates': [[-79.57019557, 43.72655067]]}"
214,GO-20161116247,2016,D11,Other,2016-07-03T00:00:00,84,Little Portugal (84),214,"{'type': 'MultiPoint', 'coordinates': [[-79.43790302, 43.64912973]]}"
215,4968037,2013,D41,Other,2013-03-13T00:00:00,119,Wexford/Maryvale (119),215,"{'type': 'MultiPoint', 'coordinates': [[-79.30216238, 43.74375996]]}"
216,GO-20161229465,2016,D31,Shooting,2016-07-13T00:00:00,26,Downsview-Roding-CFB (26),216,"{'type': 'MultiPoint', 'coordinates': [[-79.52009393, 43.73780743]]}"
217,4779022,2013,D51,Shooting,2013-03-21T00:00:00,73,Moss Park (73),217,"{'type': 'MultiPoint', 'coordinates': [[-79.37212433, 43.6633875]]}"
218,GO-20161613172,2016,D14,Shooting,2016-09-11T00:00:00,85,South Parkdale (85),236,"{'type': 'MultiPoint', 'coordinates': [[-79.42529763, 43.63734542]]}"
219,GO-20161263080,2016,D51,Other,2016-07-18T00:00:00,75,Church-Yonge Corridor (75),218,"{'type': 'MultiPoint', 'coordinates': [[-79.37187401, 43.65046356]]}"
220,4907315,2013,D14,Shooting,2013-03-28T00:00:00,77,Waterfront Communities-The Island (77),219,"{'type': 'MultiPoint', 'coordinates': [[-79.40005716, 43.64445256]]}"
221,GO-20161329227,2016,D41,Shooting,2016-07-28T00:00:00,127,Bendale (127),220,"{'type': 'MultiPoint', 'coordinates': [[-79.25803501, 43.75297334]]}"
222,5147700,2013,D51,Other,2013-07-09T00:00:00,73,Moss Park (73),221,"{'type': 'MultiPoint', 'coordinates': [[-79.37099208, 43.65829436]]}"
223,GO-20161335085,2016,D51,Stabbing,2016-07-29T00:00:00,75,Church-Yonge Corridor (75),222,"{'type': 'MultiPoint', 'coordinates': [[-79.38245382, 43.66941071]]}"
224,4902638,2013,D32,Shooting,2013-03-30T00:00:00,31,Yorkdale-Glen Park (31),223,"{'type': 'MultiPoint', 'coordinates': [[-79.45686309, 43.72385422]]}"
225,GO-20161403032,2016,D55,Other,2016-08-09T00:00:00,69,Blake-Jones (69),224,"{'type': 'MultiPoint', 'coordinates': [[-79.33484118, 43.67714818]]}"
226,4822914,2013,D42,Other,2013-02-06T00:00:00,116,Steeles (116),225,"{'type': 'MultiPoint', 'coordinates': [[-79.33344001, 43.81572936]]}"
227,GO-20161443064,2016,D51,Other,2016-08-15T00:00:00,73,Moss Park (73),226,"{'type': 'MultiPoint', 'coordinates': [[-79.3734186, 43.65730333]]}"
228,5020177,2013,D32,Other,2013-07-13T00:00:00,36,Newtonbrook West (36),227,"{'type': 'MultiPoint', 'coordinates': [[-79.41596023, 43.78163807]]}"
229,GO-2016666749,2016,D51,Other,2016-04-19T00:00:00,68,North Riverdale (68),228,"{'type': 'MultiPoint', 'coordinates': [[-79.35287062, 43.6661603]]}"
230,4822914,2013,D42,Other,2013-02-06T00:00:00,116,Steeles (116),229,"{'type': 'MultiPoint', 'coordinates': [[-79.33344001, 43.81572936]]}"
231,GO-20161480338,2016,D14,Shooting,2016-08-21T00:00:00,82,Niagara (82),230,"{'type': 'MultiPoint', 'coordinates': [[-79.41267012, 43.64191049]]}"
232,4837042,2013,D51,Other,2013-04-06T00:00:00,72,Regent Park (72),231,"{'type': 'MultiPoint', 'coordinates': [[-79.35864726, 43.66241529]]}"
233,GO-20161506128,2016,D43,Other,2016-08-25T00:00:00,139,Scarborough Village (139),232,"{'type': 'MultiPoint', 'coordinates': [[-79.22278383, 43.73958044]]}"
234,GO-20161506128,2016,D43,Other,2016-08-25T00:00:00,139,Scarborough Village (139),233,"{'type': 'MultiPoint', 'coordinates': [[-79.22278383, 43.73958044]]}"
235,GO-20161506128,2016,D43,Other,2016-08-25T00:00:00,139,Scarborough Village (139),234,"{'type': 'MultiPoint', 'coordinates': [[-79.22278383, 43.73958044]]}"
236,GO-20161520715,2016,D55,Shooting,2016-08-27T00:00:00,70,South Riverdale (70),235,"{'type': 'MultiPoint', 'coordinates': [[-79.35192093, 43.66013699]]}"
237,GO-20161625137,2016,D31,Stabbing,2016-09-13T00:00:00,27,York University Heights (27),237,"{'type': 'MultiPoint', 'coordinates': [[-79.50051672, 43.76851891]]}"
238,GO-20161696689,2016,D43,Stabbing,2016-09-23T00:00:00,127,Bendale (127),238,"{'type': 'MultiPoint', 'coordinates': [[-79.25350865, 43.77439543]]}"
239,GO-20161688118,2016,D11,Other,2016-09-21T00:00:00,91,Weston-Pellam Park (91),239,"{'type': 'MultiPoint', 'coordinates': [[-79.456991, 43.67020817]]}"
240,GO-20161743137,2016,D23,Shooting,2016-09-30T00:00:00,1,West Humber-Clairville (1),240,"{'type': 'MultiPoint', 'coordinates': [[-79.61073391, 43.73784283]]}"
241,GO-20141435425,2014,D51,Other,2014-01-30T00:00:00,75,Church-Yonge Corridor (75),241,"{'type': 'MultiPoint', 'coordinates': [[-79.37872961, 43.65432178]]}"
242,GO-20161838374,2016,D12,Shooting,2016-10-16T00:00:00,113,Weston (113),242,"{'type': 'MultiPoint', 'coordinates': [[-79.51775154, 43.70060252]]}"
243,GO-20161855287,2016,D23,Shooting,2016-10-18T00:00:00,1,West Humber-Clairville (1),243,"{'type': 'MultiPoint', 'coordinates': [[-79.60011652, 43.74703729]]}"
244,GO-20161888229,2016,D23,Shooting,2016-10-24T00:00:00,6,Kingsview Village-The Westway (6),244,"{'type': 'MultiPoint', 'coordinates': [[-79.55633714, 43.69953193]]}"
245,GO-20161907779,2016,D43,Shooting,2016-10-27T00:00:00,137,Woburn (137),245,"{'type': 'MultiPoint', 'coordinates': [[-79.20558788, 43.76404781]]}"
246,GO-20161966289,2016,D14,Other,2016-11-05T00:00:00,81,Trinity-Bellwoods (81),246,"{'type': 'MultiPoint', 'coordinates': [[-79.41257586, 43.6554626]]}"
247,GO-20162051533,2016,D33,Shooting,2016-11-18T00:00:00,43,Victoria Village (43),247,"{'type': 'MultiPoint', 'coordinates': [[-79.31348249, 43.72602399]]}"
248,GO-20162055725,2016,D31,Shooting,2016-11-19T00:00:00,24,Black Creek (24),248,"{'type': 'MultiPoint', 'coordinates': [[-79.51872198, 43.76916389]]}"
249,GO-20162106299,2016,D55,Shooting,2016-11-27T00:00:00,70,South Riverdale (70),249,"{'type': 'MultiPoint', 'coordinates': [[-79.35290454, 43.66176998]]}"
250,GO-20162138470,2016,D32,Other,2016-12-03T00:00:00,33,Clanton Park (33),250,"{'type': 'MultiPoint', 'coordinates': [[-79.44152664, 43.75063931]]}"
251,GO-20162148586,2016,D31,Stabbing,2016-12-04T00:00:00,25,Glenfield-Jane Heights (25),251,"{'type': 'MultiPoint', 'coordinates': [[-79.52424633, 43.75592926]]}"
252,GO-20162172757,2016,D54,Shooting,2016-12-07T00:00:00,58,Old East York (58),252,"{'type': 'MultiPoint', 'coordinates': [[-79.34269116, 43.69373846]]}"
253,GO-20162210973,2016,D43,Shooting,2016-12-14T00:00:00,139,Scarborough Village (139),253,"{'type': 'MultiPoint', 'coordinates': [[-79.21965317, 43.74501856]]}"
254,GO-20162229166,2016,D14,Stabbing,2016-12-16T00:00:00,84,Little Portugal (84),254,"{'type': 'MultiPoint', 'coordinates': [[-79.43164127, 43.65274306]]}"
255,GO-20162233489,2016,D12,Shooting,2016-12-17T00:00:00,113,Weston (113),255,"{'type': 'MultiPoint', 'coordinates': [[-79.51775154, 43.70060252]]}"
256,GO-20162242930,2016,D23,Shooting,2016-12-18T00:00:00,6,Kingsview Village-The Westway (6),256,"{'type': 'MultiPoint', 'coordinates': [[-79.54863788, 43.70132673]]}"
257,GO-20162276833,2016,D51,Stabbing,2016-12-24T00:00:00,73,Moss Park (73),257,"{'type': 'MultiPoint', 'coordinates': [[-79.37008264, 43.65616228]]}"
258,GO-201743106,2017,D51,Shooting,2017-01-08T00:00:00,73,Moss Park (73),258,"{'type': 'MultiPoint', 'coordinates': [[-79.36789985, 43.65485425]]}"
259,GO-2016215657,2016,D42,Other,2016-02-05T00:00:00,132,Malvern (132),259,"{'type': 'MultiPoint', 'coordinates': [[-79.21861195, 43.80653528]]}"
260,GO-2016215657,2016,D42,Other,2016-02-05T00:00:00,132,Malvern (132),260,"{'type': 'MultiPoint', 'coordinates': [[-79.21861195, 43.80653528]]}"
261,GO-2016215657,2016,D42,Other,2016-02-05T00:00:00,132,Malvern (132),261,"{'type': 'MultiPoint', 'coordinates': [[-79.21861195, 43.80653528]]}"
262,GO-2016215657,2016,D42,Other,2016-02-05T00:00:00,132,Malvern (132),262,"{'type': 'MultiPoint', 'coordinates': [[-79.21861195, 43.80653528]]}"
263,GO-2017137133,2017,D31,Shooting,2017-01-23T00:00:00,21,Humber Summit (21),263,"{'type': 'MultiPoint', 'coordinates': [[-79.56918107, 43.75623063]]}"
264,GO-2017163412,2017,D22,Other,2017-01-26T00:00:00,17,Mimico (includes Humber Bay Shores) (17),264,"{'type': 'MultiPoint', 'coordinates': [[-79.51578755, 43.61208553]]}"
265,GO-2017186988,2017,D51,Shooting,2017-01-30T00:00:00,73,Moss Park (73),265,"{'type': 'MultiPoint', 'coordinates': [[-79.37103886, 43.65160431]]}"
266,GO-2017189239,2017,D51,Shooting,2017-01-30T00:00:00,72,Regent Park (72),266,"{'type': 'MultiPoint', 'coordinates': [[-79.3622939, 43.66297124]]}"
